,Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,DC/S,CT/S,CP/S,L1/S,L2/S,L3/S,L4/S,L5/S,L6/S,VP/S,NP/S,PP/S,Avg_NP,Avg_PP,Avg_VP,Sbar/S,treeH/S,W/S,letter/W,Syl/W,NV,VV1,svv,cvv,advvv,adjvv,LD,ttr,rttr,cttr,bttr,uber,awlF,ari,aspw,cole_l_i,dale_c_r,diff_w,flesch_k_g,flesch_e_r,gun_fog,lexi_c,linsear_w,li_x
664,466.txt,330,25,40,36,25,9,8,7,46,13.2,13.2,9.1667,1.44,1.6,1.44,0.25,0.36,1.0,0.32,0.28,0.1944,1.84,1.2778,0.36,0.32,0.28,4.88,2.88,1.28,0.32,0.04,0.0,1.9333333333000002,4.3666666667000005,1.2666666667,3.4580152672000004,3.4580152672000004,3.4580152672000004,0.2666666667,9.1666666667,15.04,4.0345744681,1.4760638298,0.5621890547,0.2487562189,12.437810945299999,2.4937733403,0.0348258706,0.1641791045,0.539893617,0.5345744681,10.3657835249,7.3297158228,0.8943798262999999,44.907793237,0.018617021276595744,7.9,1.5,10.66,7.62,0.18351063829787234,6.8,67.86,15.358130841121497,321,3.5999999999999996,36.19906542056075
665,664.txt,302,30,51,43,31,11,10,5,24,10.0667,9.7419,7.0233,1.4333,1.6452,1.3871,0.2558,0.3548,1.0333,0.3226,0.1613,0.1163,0.7742,0.5581,0.36666666670000003,0.3333333333,0.1666666667,3.0666666667,2.0666666666999998,1.3666666666999998,0.1333333333,0.0,0.0,1.9142857143,3.4857142857,0.8857142856999999,2.3934426230000003,2.3934426230000003,2.3934426230000003,0.34285714289999997,9.0285714286,12.2142857143,4.0614035088,1.3976608187000001,0.4975124378,0.2935323383,17.3184079602,2.9426525414999998,0.0348258706,0.12437810949999999,0.5584795322,0.5877192982,10.868835215799999,7.685427084700001,0.9089077859,52.9157751676,0.023391812865497075,6.6,1.4,9.77,6.71,0.14327485380116958,4.6,78.96,12.341621621621622,296,2.7083333333333335,29.3
666,470.txt,129,15,20,19,14,6,4,2,18,8.6,9.2143,6.7895,1.2667,1.4286,1.3571,0.3158,0.4286,0.9333,0.2857,0.1429,0.1053,1.2857,0.9474,0.4,0.2666666667,0.1333333333,2.8,2.2,0.8666666667,0.2666666667,0.0,0.0,1.1666666667,2.8333333332999997,0.5,2.6274509804,2.6274509804,2.6274509804,0.3333333333,7.7777777778,10.0,3.6533333333,1.3666666666999998,0.4020618557,0.2164948454,4.5463917526,1.5077121331,0.0824742268,0.1443298969,0.5466666667,0.6466666667000001,7.920016835,5.6002976111,0.9130001906,48.008289026899995,0.0,4.5,1.3,7.28,6.33,0.12,3.3,87.62,11.309291338582677,127,3.7,28.330769230769228
667,662.txt,167,12,33,24,12,10,7,1,16,13.9167,13.9167,6.9583,2.0,2.75,2.0,0.4167,0.8333,1.0,0.5833,0.0833,0.0417,1.3333,0.6667,0.8333333333,0.5833333333,0.0833333333,4.4166666667,2.75,1.75,0.1666666667,0.0,0.0,3.0666666667,4.1333333332999995,1.1333333333,2.8064516129,2.8064516129,2.8064516129,0.6666666667,11.2666666667,17.0,4.0855614973000005,1.4331550802000002,0.37168141590000003,0.30088495579999996,10.230088495599999,2.2616463578,0.09734513269999999,0.1681415929,0.5668449198,0.6042780749000001,8.2633783926,5.843090896900001,0.9037066834,44.3662355633,0.03208556149732621,8.5,1.4,10.61,7.49,0.17647058823529413,6.3,74.49,15.52878048780488,164,5.1875,33.7
668,2.txt,193,13,27,22,13,8,6,6,27,14.8462,14.8462,8.7727,1.6923,2.0769,1.6923,0.3636,0.6154,1.0,0.4615,0.4615,0.2727,2.0769,1.2273,0.6153846154,0.4615384615,0.4615384615,4.5384615385,3.3076923077,1.8461538462,0.4615384615,0.0,0.0,2.6428571429,5.7857142857,1.5714285713999998,2.8641975309,2.8641975309,2.8641975309,0.5,10.9285714286,16.6153846154,3.8935185185,1.4074074074,0.5855855856000001,0.3063063063,10.414414414400001,2.2819305877000002,0.036036036,0.1711711712,0.5648148148,0.5138888889,7.5525933736,5.34048999,0.8761462837999999,33.3154103981,0.018518518518518517,6.3,1.4,8.57,7.45,0.18055555555555555,5.6,76.32,14.927539267015707,191,3.7,32.318848167539265
669,686.txt,142,14,19,17,14,2,2,4,14,10.1429,10.1429,8.3529,1.2143,1.3571,1.2143,0.1176,0.1429,1.0,0.1429,0.2857,0.2353,1.0,0.8235,0.14285714289999998,0.14285714289999998,0.2857142857,2.7142857143,1.7142857143,0.9285714286,0.2857142857,0.0714285714,0.0,2.1428571429,3.4285714286,0.8571428570999999,2.4791666667,2.4791666667,2.4791666667,0.3571428571,9.0714285714,12.3076923077,4.0625,1.45,0.47115384619999995,0.25,6.5,1.8027756377000002,0.0769230769,0.11538461539999999,0.59375,0.65,8.2219219164,5.8137767415,0.9151195739,50.072475063999995,0.00625,7.4,1.4,10.76,7.74,0.19375,4.7,78.65,15.025185185185187,135,3.041666666666667,39.22962962962963
670,263.txt,262,25,40,36,25,9,8,6,31,10.48,10.48,7.2778,1.44,1.6,1.44,0.25,0.36,1.0,0.32,0.24,0.1667,1.24,0.8611,0.36,0.32,0.24,3.4,2.32,1.24,0.28,0.16,0.0,2.3333333333,3.4074074074,1.0740740740999999,3.0652173913,3.0652173913,3.0652173913,0.3703703704,9.4814814815,12.2,3.6983606556999997,1.331147541,0.393258427,0.297752809,15.7808988764,2.808994382,0.056179775300000005,0.11235955060000001,0.5016393443,0.5836065574,10.1922503508,7.2070093386,0.9058568401,49.859746342,0.009836065573770493,6.3,1.3,8.45,6.37,0.11475409836065574,4.3,84.98,12.127470817120624,257,4.75,28.3023166023166
671,523.txt,349,29,61,47,31,14,9,4,39,12.0345,11.2581,7.4255,1.6207,1.9677,1.5161,0.2979,0.4516,1.069,0.2903,0.129,0.0851,1.2581,0.8298,0.48275862070000003,0.31034482760000004,0.1379310345,4.0689655172000005,2.8620689655000002,1.3103448276,0.275862069,0.0,0.0,2.2285714286,3.8,0.8571428570999999,2.9398496241000003,2.9398496241000003,2.9398496241000003,0.4,9.3714285714,13.7586206897,3.686716792,1.3308270677,0.4930875576,0.331797235,23.889400921700002,3.4561105973000004,0.0552995392,0.0967741935,0.5313283208,0.5438596491,10.8635879828,7.6817167306,0.8983022229000001,47.520937905100006,0.010025062656641603,5.8,1.3,8.16,6.76,0.13784461152882205,4.4,84.88,13.152748538011696,342,5.4375,30.4046511627907
672,583.txt,136,13,20,18,13,5,3,3,19,10.4615,10.4615,7.5556,1.3846,1.5385,1.3846,0.2778,0.3846,1.0,0.2308,0.2308,0.1667,1.4615,1.0556,0.3846153846,0.23076923079999997,0.23076923079999997,4.0,1.9230769231,0.8461538462,0.3076923077,0.0,0.0,1.625,3.4375,0.9375,3.0363636364,3.0363636364,3.0363636364,0.3125,8.3125,11.9230769231,3.8709677419,1.3548387097,0.4653465347,0.21782178219999998,4.7920792079000005,1.5479145984,0.0396039604,0.099009901,0.5354838710000001,0.6516129032,8.1125152219,5.7364145259,0.9150766413,49.7294154233,0.012903225806451613,6.0,1.3,8.67,6.86,0.14838709677419354,3.8,86.4,12.985671641791043,134,4.388888888888889,27.818248175182482
673,749.txt,146,15,26,22,15,7,6,4,10,9.7333,9.7333,6.6364,1.4667,1.7333,1.4667,0.3182,0.4667,1.0,0.4,0.2667,0.1818,0.6667,0.4545,0.4666666667,0.4,0.2666666667,3.0,2.7333333332999996,1.4,0.2666666667,0.0,0.0,2.0,2.5,0.7222222222,2.5777777778,2.5777777778,2.5777777778,0.44444444439999997,8.8333333333,11.0,4.0666666667,1.4727272727,0.36607142859999997,0.20535714289999998,4.7232142857,1.536752141,0.0178571429,0.16964285710000002,0.5151515152,0.6787878787999999,8.719188174600001,6.1653970847,0.9241185389,57.4640000679,0.006060606060606061,6.5,1.4,9.25,7.31,0.17575757575757575,5.0,77.84,14.16,145,3.9000000000000004,30.4
674,6.txt,158,15,19,14,14,0,0,4,17,10.5333,11.2857,11.2857,0.9333,1.3571,1.0,0.0,0.0,0.9333,0.0,0.2857,0.2857,1.2143,1.2143,0.0,0.0,0.2666666667,3.8666666667,1.9333333333000002,0.7333333333,0.4666666667,0.0,0.0,1.5333333333,4.1333333332999995,1.0666666667,3.3225806452,3.3225806452,3.3225806452,0.0,9.2,11.5333333333,4.4624277457,1.4739884393,0.6962025316,0.2911392405,6.6962025316,1.8297817536,0.0,0.3164556962,0.5953757225,0.45664739880000005,6.006258777999999,4.247066311499999,0.847894549,24.356990445500003,0.0,7.8,1.3,10.82,6.87,0.15606936416184972,3.8,86.2,13.078980891719745,157,3.1818181818181817,32.15605095541402
675,410.txt,191,14,26,20,15,4,1,7,24,13.6429,12.7333,9.55,1.4286,1.7333,1.3333,0.2,0.2667,1.0714,0.0667,0.4667,0.35,1.6,1.2,0.2857142857,0.0714285714,0.5,4.0714285714,2.8571428571,1.2857142857,0.21428571429999999,0.0,0.0,2.4117647059,4.2941176471,1.5882352941,2.3835616438,2.3835616438,2.3835616438,0.1764705882,9.2352941176,16.3076923077,4.3160377358,1.4764150943,0.5433070865999999,0.25196850390000003,8.062992126000001,2.0078585764,0.007874015699999999,0.157480315,0.5754716981,0.5990566038,8.7223958107,6.1676652260000004,0.9043422131000001,45.796615350699994,0.009433962264150943,9.1,1.4,11.42,7.49,0.1792452830188679,6.2,74.79,15.445106382978722,188,5.4375,36.804255319148936
676,349.txt,161,14,21,18,13,5,4,2,23,11.5,12.3846,8.9444,1.2857,1.6154,1.3846,0.2778,0.3846,0.9286,0.3077,0.1538,0.1111,1.7692,1.2778,0.3571428571,0.2857142857,0.14285714289999998,3.2142857143,2.2142857143,1.6428571428999998,0.3571428571,0.0,0.0,2.1875,4.6875,1.5625,2.9866666667,2.9866666667,2.9866666667,0.1875,10.125,12.642857142899999,4.2316384181,1.5593220338999998,0.4649122807,0.23684210530000002,6.3947368421,1.788118682,0.0438596491,0.10526315789999999,0.5480225989,0.6440677965999999,8.568764719199999,6.059031639400001,0.9150041427,50.9864990721,0.0,8.2,1.5,11.12,7.93,0.20903954802259886,6.4,68.67,15.927179487179487,156,3.95,38.02307692307692
677,631.txt,315,26,44,38,26,10,8,4,36,12.1154,12.1154,8.2895,1.4615,1.6923,1.4615,0.2632,0.3846,1.0,0.3077,0.1538,0.1053,1.3846,0.9474,0.3846153846,0.3076923077,0.1538461538,3.8076923077,2.5769230769,1.0,0.23076923079999997,0.0,0.0,1.9090909091,3.7878787879000004,1.1515151515000002,3.048,3.048,3.048,0.3333333333,9.0606060606,14.5,4.1408045977,1.4454022989,0.4771573604,0.269035533,14.258883248699998,2.6701014259,0.0812182741,0.1370558376,0.5459770115,0.566091954,10.5603084682,7.467265729299999,0.9027718619,49.055013896800006,0.017241379310344827,7.0,1.3,10.01,6.92,0.15517241379310345,3.7,86.5,13.11583061889251,307,3.3181818181818183,36.17402597402597
678,321.txt,359,31,46,43,31,8,8,8,37,11.5806,11.5806,8.3488,1.3871,1.4839,1.3871,0.18600000000000003,0.2581,1.0,0.2581,0.2581,0.18600000000000003,1.1935,0.8605,0.2580645161,0.2580645161,0.2580645161,4.2903225806,1.9677419355,1.1290322581,0.12903225810000002,0.064516129,0.0,1.6571428571,4.3142857143,1.1142857143,2.8013245033,2.8013245033,2.8013245033,0.2,8.4857142857,13.387096774200002,4.026506024100001,1.4915662651,0.4932735426,0.24215246640000002,13.076233183900001,2.5569741086,0.0538116592,0.1614349776,0.5108433735,0.5373493976,10.9466394689,7.7404429997,0.8969678081999999,47.0732392201,0.0024096385542168677,8.4,1.4,11.17,7.22,0.15903614457831325,5.5,76.62,14.24806916426513,347,5.375,36.31264367816092
679,608.txt,150,16,24,17,16,1,1,4,19,9.375,9.375,8.8235,1.0625,1.5,1.0625,0.0588,0.0625,1.0,0.0625,0.25,0.2353,1.1875,1.1176,0.0625,0.0625,0.25,3.125,2.0,0.625,0.1875,0.0,0.0,2.0588235294,3.3529411765,0.9411764706,2.8070175439,2.8070175439,2.8070175439,0.11764705880000001,8.8823529412,11.2666666667,3.9349112425999997,1.2899408284,0.4909090909,0.2545454545,7.1272727273,1.8877596149,0.0090909091,0.1454545455,0.5857988166,0.650887574,8.4615384615,5.9832112254,0.9162910667,51.4521927485,0.0,5.6,1.2,8.38,6.67,0.14201183431952663,2.4,95.27,12.402953020134229,149,4.0,27.233333333333334
680,305.txt,282,21,33,28,21,6,6,5,31,13.4286,13.4286,10.0714,1.3333,1.5714,1.3333,0.2143,0.2857,1.0,0.2857,0.2381,0.1786,1.4762,1.1071,0.2857142857,0.2857142857,0.2380952381,5.0,3.1428571429,1.5238095238,0.4761904762,0.0,0.0,2.2,4.44,1.16,2.954954955,2.954954955,2.954954955,0.24,8.36,15.4285714286,3.8641975309,1.4537037037,0.5,0.2528735632,11.1264367816,2.3586475766,0.0517241379,0.1436781609,0.5092592593,0.537037037,9.6666666667,6.8353655515,0.8924553191,42.8122181998,0.0030864197530864196,7.2,1.4,9.73,7.39,0.1697530864197531,5.6,76.22,14.8,275,3.0,35.381294964028775
681,421.txt,348,33,49,40,32,6,5,4,34,10.5455,10.875,8.7,1.2121,1.5312,1.25,0.15,0.1875,0.9697,0.1562,0.125,0.1,1.0625,0.85,0.1818181818,0.1515151515,0.1212121212,3.9696969697,2.2121212121,0.696969697,0.1818181818,0.0,0.0,2.1428571429,3.8857142856999998,1.3714285713999999,2.7794117647000003,2.7794117647000003,2.7794117647000003,0.2285714286,8.9714285714,12.151515151500002,3.8379052369,1.3815461347,0.5373134328,0.3184079602,20.3781094527,3.1920298755000003,0.0497512438,0.1641791045,0.536159601,0.5012468828,10.0374610057,7.097556742999999,0.884774614,40.722185578600005,0.004987531172069825,5.8,1.3,8.38,6.54,0.12967581047381546,3.8,86.2,12.228985507246378,345,4.5,31.020231213872833
682,508.txt,395,33,62,46,34,12,9,9,40,11.9697,11.6176,8.587,1.3939,1.8235,1.3529,0.2609,0.3529,1.0303,0.2647,0.2647,0.1957,1.1765,0.8696,0.3636363636,0.2727272727,0.2727272727,4.5454545455,1.9393939394,0.8484848484999999,0.2424242424,0.0,0.0,2.25,3.9444444444,1.1111111111,3.0352112676,3.0352112676,3.0352112676,0.3055555556,9.3611111111,14.833333333299999,3.9595505618,1.4651685393,0.5276595745,0.3489361702,28.612765957399997,3.7823779529,0.0510638298,0.12765957449999998,0.5573033708,0.5280898876,11.140068383800001,7.8772178971,0.8952966562000001,46.68378752939999,0.008988764044943821,6.4,1.4,9.25,7.02,0.15730337078651685,4.9,78.14,13.331666666666667,384,3.5999999999999996,35.1
683,485.txt,141,11,24,17,12,3,3,3,9,12.8182,11.75,8.2941,1.5455,2.0,1.4167,0.1765,0.25,1.0909,0.25,0.25,0.1765,0.75,0.5294,0.2727272727,0.2727272727,0.2727272727,5.8181818182,2.0909090909,0.45454545450000006,0.3636363636,0.0,0.0,3.0833333332999997,4.0,0.6666666667,2.4791666667,2.4791666667,2.4791666667,0.4166666667,9.5,15.1818181818,3.8143712575,1.3353293413,0.41121495329999996,0.2803738318,8.4112149533,2.0507577811,0.046728972,0.1028037383,0.5389221557,0.6407185629,8.2799085881,5.854779510299999,0.9130196334,49.0499711287,0.0,8.4,1.3,11.06,7.64,0.17365269461077845,4.5,84.37,15.512592592592592,135,4.444444444444445,36.56470588235294
684,445.txt,128,12,22,19,13,5,4,2,14,10.6667,9.8462,6.7368,1.5833,1.6923,1.4615,0.2632,0.3846,1.0833,0.3077,0.1538,0.1053,1.0769,0.7368,0.4166666667,0.3333333333,0.1666666667,3.5833333332999997,1.9166666666999999,0.8333333333,0.25,0.0,0.0,2.5,3.3571428571,0.7857142856999999,2.2978723404,2.2978723404,2.2978723404,0.3571428571,8.714285714299999,12.083333333299999,4.2,1.5034482759,0.38235294119999996,0.2745098039,7.6862745098000005,1.9603921175999999,0.058823529400000005,0.1078431373,0.5793103448,0.7034482759,8.4706389451,5.989646239,0.9293189173,60.809407048500006,0.006896551724137931,7.8,1.4,10.82,8.42,0.23448275862068965,5.0,77.74,16.993650793650797,126,4.388888888888889,40.65873015873016
685,257.txt,360,24,44,35,26,6,6,6,34,15.0,13.8462,10.2857,1.4583,1.6923,1.3462,0.1714,0.2308,1.0833,0.2308,0.2308,0.1714,1.3077,0.9714,0.25,0.25,0.25,5.875,2.5,1.5416666666999999,0.125,0.0833333333,0.0,2.5,4.4,1.4666666667,3.2424242424000003,3.2424242424000003,3.2424242424000003,0.2,9.0666666667,16.88,3.8957345972,1.3957345972,0.4811320755,0.2877358491,17.5518867925,2.9624218802,0.04245283019999999,0.1367924528,0.4763033175,0.5023696682,10.3199985304,7.2973409427,0.8861177115000001,41.679580135500004,0.004739336492890996,9.0,1.3,10.95,6.9,0.13507109004739337,5.2,82.65,14.095726495726495,351,5.5625,37.79603399433428
686,31.txt,252,19,38,34,20,13,11,8,23,13.2632,12.6,7.4118,1.7895,1.9,1.7,0.3824,0.65,1.0526,0.55,0.4,0.2353,1.15,0.6765,0.6842105262999999,0.5789473684,0.42105263159999995,5.1052631579000005,2.3157894737,0.7894736842,0.3157894737,0.0,0.0,2.5,3.8333333332999997,0.7083333333,2.5760869565,2.5760869565,2.5760869565,0.5,9.4166666667,15.2105263158,3.6955017300999997,1.3183391003,0.48322147649999997,0.3691275168,20.302013422799998,3.186064455,0.067114094,0.07382550339999999,0.5121107266,0.5155709343,8.7647058824,6.1975829645000005,0.8830867461,37.7965586707,0.0,6.6,1.2,8.28,6.58,0.1245674740484429,3.7,92.02,13.046451612903226,248,4.444444444444445,32.05161290322581
687,473.txt,181,16,36,25,17,9,7,3,15,11.3125,10.6471,7.24,1.5625,2.1176,1.4706,0.36,0.5294,1.0625,0.4118,0.1765,0.12,0.8824,0.6,0.5625,0.4375,0.1875,4.4375,2.625,1.0,0.125,0.0,0.125,2.6666666667,3.5,0.7777777778,2.3650793650999997,2.3650793650999997,2.3650793650999997,0.6111111111,9.0555555556,13.375,3.5934579439,1.308411215,0.3629032258,0.3064516129,11.645161290299999,2.413002413,0.1048387097,0.0564516129,0.48130841119999995,0.5794392522999999,8.4764654951,5.9937662321000005,0.898304717,42.5789824261,0.009345794392523364,5.2,1.3,7.87,7.07,0.1542056074766355,3.8,86.2,13.574301675977654,179,4.5,29.284530386740332
688,630.txt,325,31,54,40,30,9,7,3,29,10.4839,10.8333,8.125,1.2903,1.8,1.3333,0.225,0.3,0.9677,0.2333,0.1,0.075,0.9667,0.725,0.2903225806,0.2258064516,0.0967741935,3.8709677419,2.1612903225999998,1.1290322581,0.064516129,0.0,0.0,2.2647058824,3.6764705882,0.9705882353,2.36,2.36,2.36,0.2647058824,9.0294117647,12.166666666700001,3.7780821918000003,1.298630137,0.46889952149999997,0.2918660287,17.8038277512,2.9836075270999998,0.052631578899999996,0.12440191390000001,0.5369863014,0.5726027397,10.9395599821,7.7354370465999995,0.9054961351999999,51.1879914164,0.00821917808219178,5.2,1.2,7.69,6.47,0.12876712328767123,2.6,94.86,12.013416927899687,319,3.545454545454546,27.175
689,455.txt,113,7,19,14,8,5,3,3,11,16.1429,14.125,8.0714,2.0,2.375,1.75,0.3571,0.625,1.1429,0.375,0.375,0.2143,1.375,0.7857,0.7142857143000001,0.42857142859999997,0.42857142859999997,6.5714285714,3.5714285714,2.2857142857,0.5714285714,0.0,0.0,3.125,5.25,1.5,2.8333333332999997,2.8333333332999997,2.8333333332999997,0.625,11.25,17.7142857143,3.8629032258,1.3870967741999998,0.36956521740000003,0.2391304348,5.2608695652,1.6218615177000002,0.043478260899999996,0.0760869565,0.5403225806,0.7419354839,8.2618438932,5.842005842000001,0.9380756115000001,68.499337403,0.008064516129032258,7.7,1.3,8.58,6.7,0.12903225806451613,6.0,80.72,14.125765765765767,111,5.785714285714286,33.91801801801802
690,674.txt,175,13,28,21,15,6,6,5,10,13.4615,11.6667,8.3333,1.6154,1.8667,1.4,0.2857,0.4,1.1538,0.4,0.3333,0.2381,0.6667,0.4762,0.4615384615,0.4615384615,0.3846153846,5.923076923099999,2.9230769231,0.7692307692,0.3076923077,0.0,0.0,2.6666666667,3.6,1.0,2.4629629630000003,2.4629629630000003,2.4629629630000003,0.5333333333,9.0666666667,16.3333333333,3.5918367347,1.2908163265,0.3983739837,0.2764227642,9.3983739837,2.1677608244,0.0731707317,0.081300813,0.5204081633,0.6275510204,8.785714285700001,6.212438149,0.9117241034,49.700820226400005,0.0,5.4,1.3,7.41,6.76,0.1377551020408163,4.5,84.57,13.230532544378699,169,5.0625,28.47426900584795
691,622.txt,131,15,28,25,16,7,5,2,15,8.7333,8.1875,5.24,1.6667,1.75,1.5625,0.28,0.4375,1.0667,0.3125,0.125,0.08,0.9375,0.6,0.4666666667,0.3333333333,0.1333333333,2.0666666666999998,1.5333333333,0.6,0.2666666667,0.0,0.0,1.8125,3.5,0.4375,2.5535714286,2.5535714286,2.5535714286,0.5,8.5,10.0666666667,4.2317880795,1.5298013245,0.3693693694,0.2162162162,5.1891891892,1.6107745325,0.036036036,0.1441441441,0.5629139073,0.7350993376999999,9.0330518924,6.3873322479,0.9386620548000001,72.0705149849,0.006622516556291391,9.6,1.5,13.08,8.32,0.2185430463576159,6.2,69.38,16.720000000000002,125,4.0,40.55873015873016
692,763.txt,141,16,22,20,16,3,2,3,17,8.8125,8.8125,7.05,1.25,1.375,1.25,0.15,0.1875,1.0,0.125,0.1875,0.15,1.0625,0.85,0.1875,0.125,0.1875,2.625,1.6875,0.625,0.1875,0.0,0.0,1.7647058824000001,3.4705882352999997,0.8235294118,2.5423728814,2.5423728814,2.5423728814,0.2941176471,8.4705882353,10.8,4.0185185185000005,1.3703703703999999,0.4951456311,0.28155339809999996,8.1650485437,2.0205257413999997,0.0485436893,0.067961165,0.5679012346,0.6358024690999999,8.0924442736,5.7222222222,0.9109859908,47.4326818582,0.0,6.1,1.4,9.42,7.91,0.20987654320987653,4.4,79.46,15.234285714285717,140,3.166666666666667,34.331914893617025
693,718.txt,142,12,25,19,12,5,2,1,18,11.8333,11.8333,7.4737,1.5833,2.0833,1.5833,0.2632,0.4167,1.0,0.1667,0.0833,0.0526,1.5,0.9474,0.4166666667,0.1666666667,0.0833333333,4.0833333333,2.5,0.9166666667,0.1666666667,0.0,0.0,2.2142857143,4.2857142857,1.0,2.6833333333000002,2.6833333333000002,2.6833333333000002,0.5,9.4285714286,13.666666666700001,3.9756097561000003,1.4573170732,0.44230769229999994,0.2692307692,7.5384615385,1.9414506868,0.0384615385,0.1346153846,0.5609756097999999,0.6341463414999999,8.1210356182,5.7424393559,0.9106887337,47.357905015,0.0,7.4,1.4,9.9,7.71,0.18902439024390244,5.5,76.52,15.537142857142857,140,3.3499999999999996,39.55714285714286
694,5.txt,132,8,17,15,7,8,5,5,19,16.5,18.8571,8.8,1.875,2.4286,2.1429,0.5333,1.1429,0.875,0.7143,0.7143,0.3333,2.7143,1.2667,1.0,0.625,0.625,6.25,3.75,1.125,0.375,0.0,0.0,3.5,6.25,1.5,3.3,3.3,3.3,1.0,11.5,18.875,4.2649006623000005,1.4966887416999999,0.43,0.23,5.29,1.6263455966999998,0.06,0.11,0.5496688742,0.6622516556,8.1378845877,5.7543533765,0.9178619362999999,51.4610429515,0.0,10.8,1.5,12.06,7.95,0.19205298013245034,8.5,63.29,17.414961832061067,131,6.25,43.117557251908394
695,682.txt,153,15,21,19,14,3,3,8,12,10.2,10.9286,8.0526,1.2667,1.5,1.3571,0.1579,0.2143,0.9333,0.2143,0.5714,0.4211,0.8571,0.6316,0.2,0.2,0.5333333333,3.6666666667000003,1.2666666667,0.6,0.2,0.0666666667,0.0,1.6470588234999999,3.7058823529000002,0.7647058823999999,3.2222222222,3.2222222222,3.2222222222,0.058823529400000005,8.0588235294,12.6,3.7407407406999997,1.5132275132,0.45689655170000004,0.2155172414,5.3879310345,1.6413304107,0.0603448276,0.1120689655,0.5185185185,0.6137566138,8.4377584225,5.9663961985,0.9068713498000001,46.2896729006,0.005291005291005291,6.8,1.4,9.72,7.65,0.17989417989417988,4.9,78.04,14.968888888888888,153,3.1818181818181817,34.383006535947715
696,67.txt,87,8,14,13,8,5,4,3,7,10.875,10.875,6.6923,1.625,1.75,1.625,0.3846,0.625,1.0,0.5,0.375,0.2308,0.875,0.5385,0.625,0.5,0.375,3.875,2.25,0.5,0.5,0.0,0.0,2.3333333333,3.5555555556,1.1111111111,2.15625,2.15625,2.15625,0.5555555556,10.1111111111,12.0,4.15625,1.375,0.3968253968,0.3333333333,7.0,1.8708286934,0.0634920635,0.07936507940000001,0.5729166667,0.65625,6.4299105748,4.5466333699,0.907716623,40.7526510529,0.0,6.3,1.4,9.03,6.9,0.15625,5.2,77.33,13.256551724137934,87,4.0625,32.739080459770115
697,144.txt,139,13,19,15,13,2,2,4,13,10.6923,10.6923,9.2667,1.1538,1.4615,1.1538,0.1333,0.1538,1.0,0.1538,0.3077,0.2667,1.0,0.8667,0.1538461538,0.1538461538,0.3076923077,3.3846153846,2.0769230769,1.9230769231,0.23076923079999997,0.0,0.0,1.9285714286000002,4.2142857143,1.2142857143,2.4915254237,2.4915254237,2.4915254237,0.0714285714,8.785714285700001,12.0,4.262820512799999,1.5192307691999998,0.44329896909999994,0.2371134021,5.4536082474,1.6513037648,0.0412371134,0.1443298969,0.5384615385,0.6217948718,7.766215459500001,5.4915436155999995,0.9059091926,44.0454582721,0.01282051282051282,7.4,1.4,10.48,7.48,0.1858974358974359,5.1,77.64,14.645797101449276,138,3.9000000000000004,36.68695652173913
698,604.txt,163,16,24,20,15,2,2,6,11,10.1875,10.8667,8.15,1.25,1.6,1.3333,0.1,0.1333,0.9375,0.1333,0.4,0.3,0.7333,0.55,0.125,0.125,0.375,2.8125,2.125,1.1875,0.1875,0.0,0.0,1.85,3.15,0.65,2.7460317460000003,2.7460317460000003,2.7460317460000003,0.25,8.3,12.8666666667,3.8497409326,1.4248704663,0.4029850746,0.1940298507,5.0447761194,1.5882027766,0.0746268657,0.1268656716,0.5544041451,0.6943005181,9.64553106,6.8204204207000005,0.9306722654,65.7497852058,0.010362694300518135,7.8,1.4,11.06,7.44,0.17098445595854922,5.1,77.64,14.541886792452832,159,3.7,37.14320987654321
699,551.txt,130,11,20,18,11,7,5,3,10,11.8182,11.8182,7.2222,1.6364,1.8182,1.6364,0.3889,0.6364,1.0,0.4545,0.2727,0.1667,0.9091,0.5556,0.6363636364,0.45454545450000006,0.2727272727,3.7272727273000004,3.5454545455,1.0,0.1818181818,0.0,0.0,2.3571428571,3.4285714286,1.0714285714,2.2291666667,2.2291666667,2.2291666667,0.42857142859999997,9.285714285700001,14.3,4.0979020979000005,1.4055944056,0.4782608696,0.2608695652,6.2608695652,1.7693034738999998,0.0108695652,0.09782608699999999,0.5454545454999999,0.6433566434,7.6934264921,5.440074043099999,0.9111283778,46.358216346199995,0.0,6.7,1.4,8.91,7.64,0.1958041958041958,5.5,76.52,15.36217054263566,129,4.1,34.776923076923076
700,401.txt,132,11,17,16,12,4,3,5,11,12.0,11.0,8.25,1.4545,1.4167,1.3333,0.25,0.3333,1.0909,0.25,0.4167,0.3125,0.9167,0.6875,0.3636363636,0.2727272727,0.45454545450000006,4.0,2.1818181818,1.0,0.8181818181999999,0.0909090909,0.0,1.9166666666999999,4.25,1.0,3.1176470588,3.1176470588,3.1176470588,0.25,9.4166666667,13.4545454545,3.9256756757,1.3783783784,0.4183673469,0.23469387760000002,5.3979591837,1.6428571428999998,0.11224489800000001,0.0714285714,0.5540540541,0.6621621622,8.055550378,5.6961342984000005,0.9175050463,50.993795508599995,0.0,6.2,1.4,8.51,7.72,0.19594594594594594,5.6,76.32,15.61496183206107,131,4.166666666666667,31.74732824427481
